2457659.611	3.706
2457662.616	4.23
2457663.617	3.629
2457664.622	3.648
2457668.623	3.925
2457669.613	3.487
2457671.556	3.973
2457673.554	4.214
2457680.534	3.602
2457684.566	4.03
2457686.538	3.722
2457690.652	3.464
2457696.604	3.535
2457697.507	3.828
2457699.523	4.192
2457712.767	3.579
2457712.767	3.523
2457712.767	3.59
2457712.767	3.568
2457712.768	3.602
2457712.768	3.667
2457714.505	3.946
2457719.509	3.93
2457727.348	4.126
2457727.348	4.125
2457729.47	3.761
2457732.466	4.227
2457736.499	4.04
2457742.468	4.192
2457745.479	3.749
2457754.477	3.94
2457758.493	4.147
2457761.487	3.671
2457768.499	4.04
2457786.505	4.05
2457807.948	4.157
2457811.96	4.097
2457815.935	3.926
2457815.974	3.843
2457820.969	3.768
2457823.936	4.094
2457824.938	3.44
2457828.947	4.179
2457850.911	4.072
2457855.907	4.261
2457860.901	4.245
2457866.889	4.181
2457876.878	4.274
2457880.887	4.064
2457881.862	4.154
2457902.761	4.076
2457905.755	3.572
2457906.79	3.875
2457907.774	4.047
2457909.778	4.195
2457910.767	3.53
2457911.776	3.764
2457912.762	3.979
2457916.815	3.735
2457923.783	4.063
2457925.744	4.294
2457928.716	3.951
2457929.717	4.092
2457931.719	3.839
2457934.71	4.036
2457935.709	4.246
2457936.702	4.171
2457939.711	3.974
2457942.724	3.582
2457943.671	3.62
2457949.681	3.823
2457951.68	4.173
2457951.814	4.162
2457959.663	3.642
2457963.66	4.091
2457964.648	3.521
2457964.783	3.479
2457967.639	4.172
2457973.716	4.22
2457978.603	4.163
2457978.63	4.232
2457992.645	3.829
2457997.641	3.721
2457998.583	3.981
2458000.551	4.3808
2458005.655	4.173
2458006.576	4.02
2458006.651	3.986
2458007.572	3.47
2458010.629	4.111
2458011.616	4.17
2458019.571	3.789
2458025.556	3.929
2458026.548	4.099
2458026.593	4.124
2458027.563	4.199
2458031.524	4.054
2458035.515	3.868
2458035.546	3.769
2458043.539	4.219
2458043.563	4.209
2458044.656	3.544
2458045.641	3.594
2458046.554	3.829
2458046.574	3.843
2458052.541	3.956
2458065.489	4.098
2458065.553	4.048
2458067.516	3.726
2458067.546	3.698
2458077.5	3.461
2458077.5	3.517
2458079.539	3.967
2458083.473	3.703
2458086.572	4.208
2458088.474	3.574
2458090.591	4.02
2458093.474	3.466
2458097.547	4.148
2458102.466	4.18
2458107.465	4.153
2458111.482	3.919
2458114.474	3.481
2458119.481	3.793
2458122.321	3.903
2458123.481	4.098
2458124.479	4.049
2458132.484	3.787
2458133.31	3.964
2458135.486	3.855
2458136.287	3.357
2458137.506	3.692
2458138.211	3.884
2458143.213	3.777
2458144.237	3.935
2458146.491	3.596
2458148.216	3.696
2458149.238	3.933
2458150.242	4.101
2458151.501	3.909
2458154.225	3.905
2458162.568	3.545
2458164.682	3.749
2458168.674	3.4
2458186.254	3.828
2458187.958	4.18
2458188.674	4.068
2458192.931	4.029
2458195.943	3.618
2458198.654	4.083
2458199.922	3.86
2458200.915	3.466
2458210.897	3.653
2458211.623	3.378
2458214.598	4.063
2458215.891	3.998
2458216.892	3.505
2458218.88	3.94
2458226.546	3.969
